uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
112,5CBDR44iXSCnimDx9bQ7jeuevNthmjje7g7B76QNQ5ahBWR6,C0F0173EEF75503D_B9C1D27C94FE3A7E_6034_UN,LLystrblu/sn68/main/bb4476f760c50cdbf4d2.txt,O=C1CCC(=O)N1C2CCC(=O)N(C2=O)CC(C(OCC)=O)(CC)CC,7.3394880294799805,5.634121894836426,3.113896608352661,5329087,0.0,0,3.113896608352661
110,5DUDorqHN98kNFXYw32VhZnmhnZny5Qgh6JNZzoYzhXnos2R,45C38673B0AD507D_564D1BA42EB7054A_6038_UN,LLystrblu/sn68/main/4130209fdb03b98dd8c6.txt,CC1(C)COCCN1CCNC(CC2C(=NN(CCC(C)C)C2=O)C)=O,7.15473747253418,5.409326553344727,3.0977425575256348,5329082,0.0,1,3.096742557525635
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,F4B326BBAFC3B0DE_FA74DEF5B1D9D184_6034_UN,commander-hawk/68/main/5d80bf03e47ae5ca0107.txt,O=C1CCC(=O)N1C2CCC(=O)N(C2=O)CCCCCCOC(=O)C=C,7.076642990112305,5.323652148246765,3.083903878927231,5329083,0.0,0,3.083903878927231
25,5FuiHUaCEbrNiGuC568iokN8io3un9z8cZgAQmM1BUW9H8ho,F4B326BBAFC3B0DE_FA74DEF5B1D9D184_6034_UN,commander-hawk/68/main/46fe1de87102be6767cc.txt,O=C1CCC(=O)N1C2CCC(=O)N(C2=O)CCCCCCOC(=O)C=C,7.076642990112305,5.323652148246765,3.083903878927231,5329084,0.0,0,3.083903878927231
32,5ELRR7UBv9Hv16AuMabqdjoGnDnjESn4HbVAUq3dLZfoAPRT,F4B326BBAFC3B0DE_FA74DEF5B1D9D184_6034_UN,commander-hawk/68/main/a299572f91717cb79e1d.txt,O=C1CCC(=O)N1C2CCC(=O)N(C2=O)CCCCCCOC(=O)C=C,7.076642990112305,5.323652148246765,3.083903878927231,5329084,0.0,2,3.081903878927231
114,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,F4B326BBAFC3B0DE_FA74DEF5B1D9D184_6034_UN,bitty-labs/novasubs/main/45236294dd5356146618.txt,O=C1CCC(=O)N1C2CCC(=O)N(C2=O)CCCCCCOC(=O)C=C,7.076642990112305,5.323652148246765,3.083903878927231,5329085,0.0,4,3.079903878927231
91,5GgfV485mcASqZBdyPzZsL9evhksPCizS2fqKRiA5tnfYVqX,B6A10529C18E3E89_96DE6113051D85CA_6031_UN,LLystrblu/sn68/main/a81087cb010f7dc06b02.txt,O(C(=O)CN1C(=O)N(CC=C)C(=O)C1=O)CCC2=NN=C3COCC[N]23,6.6984453201293945,4.832822024822235,3.073828801512718,5329082,0.0,0,3.073828801512718
14,5DLAaZhg2Kaa4McL1HZVagmAb4sUUKha2EY8m21Ejrbwhi3V,DCBE35AEF2AA28BE_2188F32798C3CB17_6031_UN,tellorian/sn68_submit/main/a175023293b19f8d2c90.txt,CCOC(=O)C1(CC(=O)OCC(C(OCC)=O)(CC)CC)CCOCC1,6.9127092361450195,5.1268393993377686,3.067579686641693,5329083,0.0,1,3.0665796866416932
48,5CiFJZN2jNsSyUE6tLMaqKU7WSczXphP6VVbyuDoNfm4g7yQ,2416E3205AE387CB_E0162EFEB5EADEA2_6031_UN,commander-hawk/68/main/757e1a79f092f5c467ec.txt,CCOC1(CCOCC1)C(=O)OCCCOCCOCCOCCOC,6.960622787475586,5.210013449192047,3.0531127005815506,5329089,0.0,0,3.0531127005815506
31,5G67Hib53CXJNdbNCRmCkYouFBccNvD61nkThUMYxuQ9rDuS,8ED6BBDA541961F4_395938F6A9D453DE_6038_UN,commander-hawk/68/main/7e797a1abc1503aa9ebb.txt,CC3(CCCCCOC(=O)CCC1CCC(O1)C2OCCO2)OCCO3,7.1594414710998535,5.515808582305908,3.0225850343704224,5329084,0.0,1,3.0215850343704225
