uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/24feee6fcfffe9f7a15e.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324763,0.0,0,1.4846557080745697
25,5FuiHUaCEbrNiGuC568iokN8io3un9z8cZgAQmM1BUW9H8ho,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/a981934aaadc641cf9f1.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324764,0.0,0,1.4846557080745697
139,5FEZUkcmu6vEBkkfH9SHykb9dUU8KDHk95NqRjrkqDBruzpS,737EC9D004225919_110260BD30F8134E_2201_UN,nathanhoang102/sn68_08_13/main/17e700c054cf8db1571a.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324761,0.0,0,1.4846557080745697
31,5G67Hib53CXJNdbNCRmCkYouFBccNvD61nkThUMYxuQ9rDuS,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/666d1511de513d77a408.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324763,0.0,1,1.4836557080745698
36,5Gn3bBxSu8cbbd4T6TiSYZkwrRjEtb6gxDv6YCmg6yUJS2sF,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/58e804520472c5280673.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324764,0.0,1,1.4836557080745698
32,5ELRR7UBv9Hv16AuMabqdjoGnDnjESn4HbVAUq3dLZfoAPRT,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/918bd53e5eeb7cdeec6b.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324763,0.0,2,1.4826557080745697
38,5FWzhc9o4LRgafanwW2wGt8DRgFcGsNJ7JC4HTu9TQruFHo4,737EC9D004225919_110260BD30F8134E_2201_UN,nathanhoang102/sn68_07_18/main/7c1b44b0e827e2e424c9.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324763,0.0,3,1.4816557080745698
78,5HN7LMy7TjU8dDmeRTb3t6i6YHvEBPK25mMgWospPoj3j3L1,737EC9D004225919_110260BD30F8134E_2201_UN,nathanhoang102/sn68_08_02/main/2a01b0ed6fc0d61f19f5.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324763,0.0,4,1.4806557080745697
236,5D52Ajv2MSWKfV1PNfyKthAGmNsWGi7dhQ3w1XiNptH6adCg,737EC9D004225919_110260BD30F8134E_2201_UN,bitty-labs/novasubs/main/0d498df7520a086f4be3.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.673811912536621,5.585541605949402,1.4846557080745697,5324763,0.0,5,1.4796557080745698
153,5DfbUEFsGtfsL34NpFLSWbxGmGFmw7UEKqwqmrkKAY3jGfhy,F14128CEDA670009_375DAB3690304399_2201_UN,0xberlja/nova/153/398abf100d775d96fdb2.txt,C12=NC6=C5C(=C1CC4=C3C2=CC=CC3=CC=C4)CCC5=CC7=C6CCC7,5.347646713256836,5.184154748916626,1.4595306515693665,5324761,0.0,9,1.4505306515693666
