uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
14,5DLAaZhg2Kaa4McL1HZVagmAb4sUUKha2EY8m21Ejrbwhi3V,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,tellorian/sn68_submit/main/026b6cebe9dccc5bab7b.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324535,0.0,0,2.8687926530838013
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,commander-hawk/68/main/86aa99737b870f743a29.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324404,0.0,0,2.8687926530838013
65,5HQLxpKwUX6LCLhHHFn63LeK22GwaJm7CbKNtDvwfd6tDuNy,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,syless44/nova_commits/main/3c42deca8533e805b0ac.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324523,0.0,0,2.8687926530838013
86,5GRVB14tshddbVfrujvA8SR9BgeVNjBXMFN5t8GrN7sGBvv3,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,LLystrblu/sn68/main/0f7051f7684ee7b17f5a.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324408,0.0,0,2.8687926530838013
85,5EWYUt7fy2rjaGyK6mtZ6pnHBepJi69ss1jEURUaxu3LzYRg,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,LLystrblu/sn68/main/4fd8e77e82faf1c8ec5b.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324405,0.0,0,2.8687926530838013
113,5CPHBmygku4FKx3xSeUnoMfn7cGie5xfkB7Fms1XuRafiu4R,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,bitty-labs/novasubs/main/60517a6d5e30b3e54637.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324420,0.0,0,2.8687926530838013
126,5C61R9RW4gnSzhJnyFwdHnY5EazxjhMBKpFDqFqLsu7JPqKw,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,nova-miner/nova/main/165fa1feb3fee1575a1a.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324542,0.0,0,2.8687926530838013
32,5ELRR7UBv9Hv16AuMabqdjoGnDnjESn4HbVAUq3dLZfoAPRT,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,commander-hawk/68/main/8de0aae1c191bb89cf87.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324404,0.0,2,2.8667926530838015
87,5H1ShoiMBfMozEV375vxdgVt5vkGvQix65QyJcFigrm5H756,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,LLystrblu/sn68/main/da88bfa929f503436933.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324403,0.0,3,2.865792653083801
114,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,C2F9F20B24CE4FC5_24082DC9CF5642A7_6035_DP,bitty-labs/novasubs/main/e60cd8d1ad677ed39228.txt,N4CC[C@@H]5CC[C@@H](OC1=CC=C(C=C1)C2=NC3=C(N=C2)C=CC=C3)[C@H]4C5,7.296627998352051,5.903780460357666,2.8687926530838013,5324404,0.0,4,2.8647926530838013
