uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
86,5GRVB14tshddbVfrujvA8SR9BgeVNjBXMFN5t8GrN7sGBvv3,43EE24621704AAC4_CF0E99476B48D05E_6031_UN,LLystrblu/sn68/main/c0184df1494a472fd6f6.txt,OB(O)CCCCCC(=O)OCCCCCCCCCCCCCCC,6.612394332885742,6.292447090148926,1.8930590152740479,5321885,0.0,2,1.8910590152740478
87,5H1ShoiMBfMozEV375vxdgVt5vkGvQix65QyJcFigrm5H756,43EE24621704AAC4_CF0E99476B48D05E_6031_UN,LLystrblu/sn68/main/a4c1e1e19ef441041cc1.txt,OB(O)CCCCCC(=O)OCCCCCCCCCCCCCCC,6.612394332885742,6.292447090148926,1.8930590152740479,5321883,0.0,4,1.8890590152740478
161,5DSb44vGh1ZccSJEamsAwb1hEpn37vARatTA7NkzqQDCqURm,06539077F15882C6_FB1793B31594A18D_6031_DP,tellorian/sn68_submit/main/95c7134619b697b0e00b.txt,N[C@H](CC[S](=O)(=O)C)C(=O)OCC=C(CCC=C(CCC=C(C)C)C)C,7.082081317901611,6.99820077419281,1.8334307372570038,5321886,0.0,3,1.830430737257004
54,5GRQVqfzuURkU8Bhp94ADd6j13DCgzZxixKqFHrWDH6ynYbt,28A0985C13BEDFF5_FC4DE714C57336DF_6038_UN,commander-hawk/68/main/01561b116f23c7c69446.txt,N(CCCC[S](=O)(=O)N)C(CCCCCCCCCCCCCCC)=O,6.85817813873291,6.730363726615906,1.8104053437709808,5321887,0.0,0,1.8104053437709808
14,5DLAaZhg2Kaa4McL1HZVagmAb4sUUKha2EY8m21Ejrbwhi3V,EB4EA73F23B3846B_C1AF9B47510FD81C_6038_UN,tellorian/sn68_submit/main/bfe79a470f56abf0158b.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(C34CC2(CC(CC(C)(C2)C3)C4)C)=O,7.3443098068237305,7.385080695152283,1.8054992854595184,5321883,0.0,0,1.8054992854595184
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,EB4EA73F23B3846B_C1AF9B47510FD81C_6038_UN,commander-hawk/68/main/e36fd1f39dd5eb70cd0c.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(C34CC2(CC(CC(C)(C2)C3)C4)C)=O,7.3443098068237305,7.385080695152283,1.8054992854595184,5321884,0.0,0,1.8054992854595184
114,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,EB4EA73F23B3846B_C1AF9B47510FD81C_6038_UN,bitty-labs/novasubs/main/f35408cb22d741573928.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(C34CC2(CC(CC(C)(C2)C3)C4)C)=O,7.3443098068237305,7.385080695152283,1.8054992854595184,5321886,0.0,2,1.8034992854595184
32,5ELRR7UBv9Hv16AuMabqdjoGnDnjESn4HbVAUq3dLZfoAPRT,EB4EA73F23B3846B_C1AF9B47510FD81C_6038_UN,commander-hawk/68/main/4911cbde5abe6fa70a53.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(C34CC2(CC(CC(C)(C2)C3)C4)C)=O,7.3443098068237305,7.385080695152283,1.8054992854595184,5321884,0.0,3,1.8024992854595185
25,5FuiHUaCEbrNiGuC568iokN8io3un9z8cZgAQmM1BUW9H8ho,DEB1242553350AF5_49A2F176DD94B59A_6038_UN,commander-hawk/68/main/71e30724fe6ade10dea3.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(=O)CC34CC2CC(CC(F)(C2)C3)C4,7.2883710861206055,7.323429703712463,1.795798808336258,5321884,0.0,1,1.794798808336258
65,5HQLxpKwUX6LCLhHHFn63LeK22GwaJm7CbKNtDvwfd6tDuNy,DEB1242553350AF5_49A2F176DD94B59A_6038_UN,syless44/nova_commits/main/fdbf76daa6fc07fc1279.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(=O)CC34CC2CC(CC(F)(C2)C3)C4,7.2883710861206055,7.323429703712463,1.795798808336258,5321885,0.0,1,1.794798808336258
36,5Gn3bBxSu8cbbd4T6TiSYZkwrRjEtb6gxDv6YCmg6yUJS2sF,DEB1242553350AF5_49A2F176DD94B59A_6038_UN,commander-hawk/68/main/fdd77af6b416450f183c.txt,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(=O)CC34CC2CC(CC(F)(C2)C3)C4,7.2883710861206055,7.323429703712463,1.795798808336258,5321884,0.0,4,1.791798808336258
49,5G94cD92rHJkKkBxnuCjzPHmTjXeEWhWr44THWxbN2wTCpjC,CD3BD7345048136F_931D7B0059949184_7009_UN,commander-hawk/68/main/43acfc680fc1d0df441d.txt,CCOCC[S](=O)(=O)NC(CCCCCCCCCCCCCCC)=O,6.578012943267822,6.400473117828369,1.7776581048965454,5321886,0.0,0,1.7776581048965454
38,5FWzhc9o4LRgafanwW2wGt8DRgFcGsNJ7JC4HTu9TQruFHo4,A6D090F441C6E42A_1B89F60FDD3A72B8_6026_UN,nathanhoang102/sn68_07_18/main/ab34ebf3b89075e8572b.txt,C[N]1C=C(C(=N1)C2CCOCC2)[S](=O)(=O)N4CCC3CCC([S]3(=O)=O)C4,7.148009300231934,7.2707802057266235,1.694924145936966,5321883,0.0,1,1.693924145936966
31,5G67Hib53CXJNdbNCRmCkYouFBccNvD61nkThUMYxuQ9rDuS,A6D090F441C6E42A_1B89F60FDD3A72B8_6026_UN,commander-hawk/68/main/0f1fe53cb94b1bcf1d16.txt,C[N]1C=C(C(=N1)C2CCOCC2)[S](=O)(=O)N4CCC3CCC([S]3(=O)=O)C4,7.148009300231934,7.2707802057266235,1.694924145936966,5321884,0.0,2,1.692924145936966
78,5HN7LMy7TjU8dDmeRTb3t6i6YHvEBPK25mMgWospPoj3j3L1,A6D090F441C6E42A_1B89F60FDD3A72B8_6026_UN,nathanhoang102/sn68_08_02/main/e18a21fa85bb5bc47c8e.txt,C[N]1C=C(C(=N1)C2CCOCC2)[S](=O)(=O)N4CCC3CCC([S]3(=O)=O)C4,7.148009300231934,7.2707802057266235,1.694924145936966,5321883,0.0,3,1.691924145936966
143,5C5HX2Yka6DL2qAB2SaygtsrENynVZvXvgxkpYJecn7avp7g,A6D090F441C6E42A_1B89F60FDD3A72B8_6026_UN,nathanhoang102/sn68_08_20/main/a2647cbc600e1577c6c3.txt,C[N]1C=C(C(=N1)C2CCOCC2)[S](=O)(=O)N4CCC3CCC([S]3(=O)=O)C4,7.148009300231934,7.2707802057266235,1.694924145936966,5321880,0.0,8,1.686924145936966
53,5EEeht2RHjZxg4T4QeJncBmeCfcikPpRV25LW4qCfLr9x488,9CB67BE78AD926CD_43A699547D77AE39_6031_UN,commander-hawk/68/main/3660767cdd8b8bd24beb.txt,C[N]2C=C(C(=O)OCC(C)(C)NC1CC[S](=O)(=O)C1)C(=N2)OCC(F)F,7.009112358093262,7.097367763519287,1.6860865354537964,5321885,0.0,0,1.6860865354537964
58,5DUpaMa8pwWyLg1P32UgSaXVdd3Y3KE7CFLLhRAFJNZTLi9k,A6D090F441C6E42A_1B89F60FDD3A72B8_6026_UN,commander-hawk/68/main/eacd547275139d6d6eec.txt,C[N]1C=C(C(=N1)C2CCOCC2)[S](=O)(=O)N4CCC3CCC([S]3(=O)=O)C4,7.148009300231934,7.2707802057266235,1.694924145936966,5321881,0.0,9,1.685924145936966
140,5EegvDhHZ9LC4u1ZwCRyxaqeXKnFT15Gb76WYFUxZpV1u1R9,A27305422E4B28BB_959DAE93595E8755_6029_UN,nathanhoang102/sn68_08_14/main/5a61aa26973964db833b.txt,CC1=C(CCC(=O)O)C(=N[S](=O)(=O)N1[S](C2=C(C)SC(=C2)B(O)O)(=O)=O)C,6.814873218536377,6.927695274353027,1.6191017627716064,5321880,0.0,5,1.6141017627716066
64,5G23fiDaMB7W1MxVPX5yGqu94hGz3YBBMCp2oEvyTpet238x,A27305422E4B28BB_959DAE93595E8755_6029_UN,commander-hawk/68/main/2e66545b7b9a90a2ad65.txt,CC1=C(CCC(=O)O)C(=N[S](=O)(=O)N1[S](C2=C(C)SC(=C2)B(O)O)(=O)=O)C,6.814873218536377,6.927695274353027,1.6191017627716064,5321881,9.999999717180685e-10,12,1.6071017627716064
76,5EALVk5GjGimZQuqYZ8xFLL21RVcZa9ko4V4cSUdce953eCJ,149B6EDACCEA439C_D976792FB0276430_6038_UN,nathanhoang102/sn68_08_03/main/9640f9d1fd3b90765941.txt,C[S](=O)CCCNC(CCCN(C)[S](=O)(=O)C1=CC=C(C=C1)C(=O)C)=O,6.039087772369385,6.048118233680725,1.502999097108841,5321886,0.0,1,1.501999097108841
144,5CVZmdnWM6vGLfiHsHP8EvxuqYHuUkLybUtquBoCmM8QiC67,F6A70A6A744A05E4_5CDA6D9B1208D207_2875_UN,nathanhoang102/sn68_08_16/main/642df8c9233375d84ebc.txt,C[N+]1(CCOCC1)CCC[N]2N=NC(=C2)CCCO[S](C(F)(F)F)(=O)=O,5.9563727378845215,6.097071528434753,1.3835690915584564,5321885,0.0,3,1.3805690915584565
29,5FESNTY8BvfTo7PL5c1L9xE97ncWP8wnUUXV9uXg22Y4bFSQ,A65AE9D58C07E96E_C617639A1BC0F41B_6038_UN,commander-hawk/68/main/fc31a87d4f9fe5f68568.txt,COCCOCCOCCOCCCOC(=O)C[N]1C=NC(=N1)[N](=O)=O,6.099628925323486,6.40971314907074,1.2923440635204315,5321881,0.0,2,1.2903440635204315
173,5Gq2kjnhhBaRqu1PnXMiXuuZm2BgnGRjhJQX8wxp6muvCXFd,865EF97ED3D89010_7920DB7E9D643D6F_7019_UN,B721nova/submission/main/403d4fa9162f5639da5e.txt,FC(F)(F)COCC[N]1N=NN=C1C=C[C@@H]2CCO[C@H]2C3=NC=C[N]3C,5.749025344848633,5.941141963005066,1.2931688725948334,5321880,0.0,14,1.2791688725948334
208,5E2dmGdHkwfWMDxYRYiH89QKCEV7B6PUdXTsgMhgDnp72wbm,A65AE9D58C07E96E_C617639A1BC0F41B_6038_UN,nathanhoang102/sn68_04_19/main/20cd200481cb9bd525f0.txt,COCCOCCOCCOCCCOC(=O)C[N]1C=NC(=N1)[N](=O)=O,6.099628925323486,6.40971314907074,1.2923440635204315,5321880,0.0,26,1.2663440635204315
139,5FEZUkcmu6vEBkkfH9SHykb9dUU8KDHk95NqRjrkqDBruzpS,737EC9D004225919_110260BD30F8134E_2201_UN,nathanhoang102/sn68_08_13/main/270cd3ea5ee798a7bc73.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.328993797302246,5.4956464767456055,1.207258939743042,5321880,0.0,4,1.203258939743042
60,5ECce8eBeL8EUCDBYrrsdzDCdEcSWbFVhAqdSmPA4FHdxxn1,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/cb7fb1fab5b1b1993fc9.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.328993797302246,5.4956464767456055,1.207258939743042,5321881,0.0,10,1.197258939743042
148,5DqmiRr112nD8K9Y8UEgD8gCBBQLFPpRijmF3toZdcN1gJTk,23165CCBE46FA66D_7BF2188A2734A867_2201_UN ,0xberlja/nova/148/f352b1f9df63708a4b2d.txt,C13=NC6=C5C(=C1C2(CCCCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.319622993469238,5.493878126144409,1.1992143988609314,5321881,0.0,19,1.1802143988609315
138,5E6n9UTWGU8FCAZxJRP6YiuoGbro91RsDPCtSassye2iR8gd,25BC924492B6EB90_091B45D9FED3EF80_6038_UN,nathanhoang102/sn68_08_15/main/f12bef3302891f7bdcc6.txt,COCCOCCOCCOCCCOC(CO[Si](C(C)(C)C)(C)C)=O,5.719707489013672,6.051974892616272,1.180726319551468,5321880,0.0,3,1.177726319551468
33,5GzeL5ETboyBwjJZz5ugkofiVxdvGeAgPjYE4NLqY1B8MVsd,25BC924492B6EB90_091B45D9FED3EF80_6038_UN,commander-hawk/68/main/bf55e80d18e265840644.txt,COCCOCCOCCOCCCOC(CO[Si](C(C)(C)C)(C)C)=O,5.719707489013672,6.051974892616272,1.180726319551468,5321881,0.0,3,1.177726319551468
170,5E4SLPc9HEsqA7C7aHCFvFDcht33oCxJNLCTFzn8PPMYzE3c,CC75FFE77FB6968D_C561A6EFE3A10A42_6038_UN,B721nova/submission/main/06c74dcbd5fde3aef764.txt,O(CC1CCC(CC1)C2OCCO2)C(=O)C45CC3CC(CC(F)(C3)C4)C5,5.293013572692871,5.483404755592346,1.1804600059986115,5321880,0.0,11,1.1694600059986116
155,5E2bgcHNGFU6uiSz9CXwpi3X2yvERad49TuWaSLB4Vqw2s2z,29002AA9AD6A61C4_7B8AC2906A9AC004_6031_DP,0xberlja/nova/155/a0c135e0b22e37cfa42e.txt,NCCCSCCC(=O)OCCOCCOCCO[Si](C(C)(C)C)(C)C,5.646138668060303,5.937337279319763,1.1931357085704803,5321881,0.0,26,1.1671357085704803
42,5GP3FL29MXTJbmfH5aySFgvGe6ABKJ5FQVcBemWZUmo1vj3s,F5CB36AEBBA2E590_1CDB05A8BF596E29_6031_DP,commander-hawk/68/main/facde76e1e09e11a2b3d.txt,NC(C)(C)C(C)(C)C(=O)OCCOCCOCCO[Si](C(C)(C)C)(C)C,5.797365665435791,6.187451958656311,1.1567766964435577,5321881,0.0,6,1.1507766964435577
219,5HESq8feacKRMQwAc4UWSxB5CDY7MTVAAkwgBdpaTbAeQQoZ,CC75FFE77FB6968D_C561A6EFE3A10A42_6038_UN,bitty-labs/novasubs/main/225fa763af9911dcbe0e.txt,O(CC1CCC(CC1)C2OCCO2)C(=O)C45CC3CC(CC(F)(C3)C4)C5,5.293013572692871,5.483404755592346,1.1804600059986115,5321880,0.009056728333234787,30,1.1504600059986114
147,5HWKgTKr1kNqiDez2x4nWHinD6zxqQ4jPJsw7XvoN2diWuK4,E7DBA38B8C47254A_AD94231D4D22A7C8_6039_DP,0xberlja/nova/147/05bf23a8e397f83db276.txt,NCCOCCOCCOCCOCCOCCO[Si](C(C)(C)C)(C)C,5.615533828735352,5.935354828834534,1.1640177071094513,5321881,0.0,18,1.1460177071094513
199,5GZLiHQp9BiZjzPTcwCFoe6P9jwARXmXxNaZ17sXaaRakoRN,F5CB36AEBBA2E590_1CDB05A8BF596E29_6031_DP,nathanhoang102/sn68_04_05/main/e0c77e0f1aea43f1cc28.txt,NC(C)(C)C(C)(C)C(=O)OCCOCCOCCO[Si](C(C)(C)C)(C)C,5.797365665435791,6.187451958656311,1.1567766964435577,5321880,0.0,22,1.1347766964435577
137,5CcaiDd7FQENCNNZQuK3fbSLqMKMv9qxyHV8mP5QBnqckjL3,1C7A98CDE8ACD0A1_1AF3FE1F3B88DCD5_6038_UN,nathanhoang102/sn68_08_12/main/53f7409ca230b7e65811.txt,CC(C)C(CNC(=O)C2=C1COCCC1=NNC2=O)N(CC=C)CC=C,5.779791831970215,6.206054210662842,1.1252511739730835,5321880,0.0,2,1.1232511739730835
70,5Gzj8TFVnDevnbggjhAg7eFtkpx23pGssTawFrhLoVNySgZs,1C7A98CDE8ACD0A1_1AF3FE1F3B88DCD5_6038_UN,commander-hawk/68/main/1caa76e7645cdca1c3be.txt,CC(C)C(CNC(=O)C2=C1COCCC1=NNC2=O)N(CC=C)CC=C,5.779791831970215,6.206054210662842,1.1252511739730835,5321881,0.0,13,1.1122511739730836
45,5H9FT88A61JaLcsvv8YMAcJVcre9Rc2ufF4KYb3n2mvWwkZc,3DFC22E7A0F6D3F3_1428E003494650CE_6038_UN,chenjiaozhu/nova-commit/main/a4d10f8892bc8f477351.txt,COCCOCCOCCOCCCNC(COCCOCCOC)=O,5.36442756652832,5.671144723892212,1.1110690236091614,5321883,0.0,2,1.1090690236091614
154,5Cm1F9CgARP3PFduK8kVisvNy63DTWujUVomCVqGUg9aDnS1,65716B2F70C41CD8_31D72AB9A7FD3478_6038_UN ,0xberlja/nova/154/0583652486542200adf9.txt,COCCOCCOCCOCCCOC(CCCN(C(OC)=O)C)=O,5.459981441497803,5.772433519363403,1.1306563019752502,5321881,0.0,25,1.1056563019752503
158,5Cu4Aruz2YSkVcKTNDp7rtQx1tAhjZKbPb39iT1A1AFNGV2N,3DFC22E7A0F6D3F3_1428E003494650CE_6038_UN,bitty-labs/novasubs/main/733f87d913ed81299435.txt,COCCOCCOCCOCCCNC(COCCOCCOC)=O,5.36442756652832,5.671144723892212,1.1110690236091614,5321880,0.007781764958053827,9,1.1020690236091615
150,5DDZQ8yjVP5GG5PDhHnPJGentwkfBRya3SpsV6JxdHwW5AZh,F023B60CBDCE251D_08395D6E4F285E64_2201_UN,0xberlja/nova/150/a8b9f0385471ea55596f.txt,C12=NC6=C5C(=C1C4(OC3=C2C=CC=C3)CNCCC4)C=CNC5=NC=N6,5.220613479614258,5.481231689453125,1.109689712524414,5321881,0.0,21,1.0886897125244142
156,5ERmR3eW9aWM79nJhQi9HQQFtmzT2QRgZ9DAgjwWDRrFEBYh,3DFC22E7A0F6D3F3_1428E003494650CE_6038_UN,0xberlja/nova/156/a598ea0f25979a087187.txt,COCCOCCOCCOCCCNC(COCCOCCOC)=O,5.36442756652832,5.671144723892212,1.1110690236091614,5321881,0.0,27,1.0840690236091615
152,5HmV9qStbx6eqk5AYHcFBffSKKqNeKWPetap3VqVnAP4mshc,3C6A71763AEF8375_1C4269443D441825_6039_UN,0xberlja/nova/152/f19bed61567c48b91cc9.txt,CCCC(CCCOCC3CCC1(CCC2(CC1)OCCO2)O3)C(=O)O,5.163379669189453,5.439246356487274,1.0839449018239975,5321881,0.0,23,1.0609449018239976
44,5EUsvFr6D2NN7ayHpzvKcLc8VyRpsVWXEcGQ24jos3XUjBbF,2D25F9C7980E939B_F746CB6438F09F57_6038_UN,commander-hawk/68/main/7e974701dcdd3ac25794.txt,C[N]1C=CN=C1C(NC(=O)C3=C2C(=NOC2=NC(=C3)C4=CC=C(C=C4)F)C5CC5)C6=CC(=C(C=C6)F)F,6.656993865966797,7.462709307670593,1.059961885213852,5321881,0.0,7,1.052961885213852
