uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
87,5H1ShoiMBfMozEV375vxdgVt5vkGvQix65QyJcFigrm5H756,E5F229E0170B0834_8D064F647671CDB1_6041_UN,LLystrblu/sn68/main/b9dbad37971e3490dc2a.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=C(C=NC=C3)B(O)O,7.8754777908325195,6.691446542739868,2.8568928837776184,5329807,0.0,1,2.8558928837776185
85,5EWYUt7fy2rjaGyK6mtZ6pnHBepJi69ss1jEURUaxu3LzYRg,E5F229E0170B0834_8D064F647671CDB1_6041_UN,LLystrblu/sn68/main/6fc2937e5f9ab1f1d964.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=C(C=NC=C3)B(O)O,7.8754777908325195,6.691446542739868,2.8568928837776184,5329810,0.0,1,2.8558928837776185
177,5E9nFrwtdg621BEGv7WAwHpF9jtng2SkYbgvhdWK8gU6HDaH,E5F229E0170B0834_8D064F647671CDB1_6041_UN,LLystrblu/sn68/main/5e6feba77759eb2ee8b2.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=C(C=NC=C3)B(O)O,7.8754777908325195,6.691446542739868,2.8568928837776184,5329808,0.0,2,2.8548928837776186
141,5FhnnLSvvZs53asmysVW4SSS8hZkNGXiSN51vDjf4H5A2aMd,E5F229E0170B0834_8D064F647671CDB1_6041_UN,LLystrblu/sn68/main/0ccacb185d59ba806846.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=C(C=NC=C3)B(O)O,7.8754777908325195,6.691446542739868,2.8568928837776184,5329809,0.0,2,2.8548928837776186
139,5EBxmptXDcDEhYATwvPtRRR5n7VYfaQFGMguSGHeAnSBWzWi,E5F229E0170B0834_8D064F647671CDB1_6041_UN,LLystrblu/sn68/main/b67631365a8deaa5e914.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=C(C=NC=C3)B(O)O,7.8754777908325195,6.691446542739868,2.8568928837776184,5329813,0.0,2,2.8548928837776186
181,5C5irJHWgP9ZkkYxaG5KmtP42Mb6sX4Y5i5kgETzyvM3kmRn,7171D38BFD78254C_539F1935A871A62B_6041_UN,LLystrblu/sn68/main/bd9e98331758423d22a1.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=CC(=CC=C3)B(O)O,7.801105499267578,6.651020884513855,2.812839835882187,5329829,0.0,0,2.812839835882187
143,5HY5bfgpb6DnkgiiqAgWF3jNjGgCiKXsjXMPbH6s82HjSKuK,7171D38BFD78254C_539F1935A871A62B_6041_UN,LLystrblu/sn68/main/5b7dcd839d13c751382a.txt,COC(=O)C2=N[N]1C(=CC(=NC1=N2)C(C)C)NC3=CC(=CC=C3)B(O)O,7.801105499267578,6.651021361351013,2.8128394782543182,5329826,0.0,0,2.8128394782543182
111,5Hmp5bojJyMrirD7xiSJttDS4GiTooffa44voBagGQFf3vYF,51A317958974773E_67ED62B7279BB644_7019_UN,lovespaghetti/sn68/main/bd0355736582dc6a78af.txt,OC(=O)C2=C1N=C(C=C([N]1N=C2)O)C=CC3=C(OC)C=CC(=C3)B(O)O,7.763591289520264,6.616675138473511,2.8010849356651306,5329914,0.0,0,2.8010849356651306
95,5HVPNMjtjbBzxiTVNorUSQYKNsKjZa4h2Rg2vxYDCTwXxWjS,7D3F23B22742104D_A0BFC54F483F6852_6041_UN,commander-hawk/68/main/23dc063e655a9dabaeba.txt,OC(=O)CC1=NN(C(=O)C1)C2=NN=C(C=C2)NC3=C(C=NC=C3)B(O)O,7.771450519561768,6.65467369556427,2.780445247888565,5330067,0.0,0,2.780445247888565
96,5F546SAXoovpA7LQn39f2WRaUjRkAn4mXd2cP3shjoQGpKtr,FA172FD34FD746A6_0E4B59867F03EE1B_7019_UN,commander-hawk/68/main/80ded3c7df3b940bfe0f.txt,COC1=NN=C(C=C1)C2=NOC(=N2)C=CC3=C(OC)C=CC(=C3)B(O)O,7.966246604919434,6.91537082195282,2.7797184884548187,5329827,0.0,0,2.7797184884548187
