uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
162,5DLeXY9nmEKVrQ7Dk3FbjtHNEShvW7pQZV9bc7xnJdfpTHUP,6778DB4EA9313749_DE66C0CF00BA3086_6038_UN,tellorian/sn68_submit/main/85b58841efc875c3ece1.txt,CC(C)OC(=O)[C@@H](NC(=O)CC1CCN(CC1)C(=O)OCC=C)C(C)C,6.856919288635254,6.5155192613601685,1.9702798426151276,5322660,0.0,0,1.9702798426151276
95,5HVPNMjtjbBzxiTVNorUSQYKNsKjZa4h2Rg2vxYDCTwXxWjS,2FA4076246E6B372_764B226765012A76_6038_UN,commander-hawk/68/main/071101ce479a83dd29ec.txt,COC1(CC(CNC(CN(C(OCC)=O)C)=O)(C1)C(=O)OC(C)C)OC,6.9096832275390625,6.591598272323608,1.9659845232963562,5322626,0.0,0,1.9659845232963562
25,5FuiHUaCEbrNiGuC568iokN8io3un9z8cZgAQmM1BUW9H8ho,380F55029EF265AF_DC84E25D4C967196_6038_UN,commander-hawk/68/main/c9ad49bb31e527dfc754.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322604,0.0,0,1.9450359642505646
85,5EWYUt7fy2rjaGyK6mtZ6pnHBepJi69ss1jEURUaxu3LzYRg,380F55029EF265AF_DC84E25D4C967196_6038_UN,LLystrblu/sn68/main/c5415b59c1ca0abd8020.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322611,0.0,0,1.9450359642505646
65,5HQLxpKwUX6LCLhHHFn63LeK22GwaJm7CbKNtDvwfd6tDuNy,380F55029EF265AF_DC84E25D4C967196_6038_UN,syless44/nova_commits/main/ff663379216153be9c8a.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322635,0.0,0,1.9450359642505646
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,380F55029EF265AF_DC84E25D4C967196_6038_UN,commander-hawk/68/main/1abbb35d49b81e0c214f.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322605,0.0,0,1.9450359642505646
177,5E9nFrwtdg621BEGv7WAwHpF9jtng2SkYbgvhdWK8gU6HDaH,380F55029EF265AF_DC84E25D4C967196_6038_UN,LLystrblu/sn68/main/b67550d98b96f82c6b3e.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322608,0.0,0,1.9450359642505646
178,5HT3csH4eCgVzjRaEr8vU5wVSHKdSfjdKauaGRUSgRVg4YWT,380F55029EF265AF_DC84E25D4C967196_6038_UN,LLystrblu/sn68/main/149e47bd1af80038cd8b.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322614,0.0,0,1.9450359642505646
14,5DLAaZhg2Kaa4McL1HZVagmAb4sUUKha2EY8m21Ejrbwhi3V,380F55029EF265AF_DC84E25D4C967196_6038_UN,tellorian/sn68_submit/main/66f5b6b3b660511284e5.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322602,0.0,0,1.9450359642505646
36,5Gn3bBxSu8cbbd4T6TiSYZkwrRjEtb6gxDv6YCmg6yUJS2sF,380F55029EF265AF_DC84E25D4C967196_6038_UN,commander-hawk/68/main/bd225274d0842d2cdac1.txt,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C,6.7509355545043945,6.40786612033844,1.9450359642505646,5322603,0.0,1,1.9440359642505647
