uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
215,5GEX3xwyzJBzEBxv9YaKjaNAnAHhUyvaFa1TbCpKdcvMxpZy,9C4E2367F988DF9E_B67D1BE5A05ACC11_6035_UN,tellorian/sn68_submit/main/c40b6814bb8e48d0d687.txt,O(C[B-](F)(F)F)C3=C(N=C2C=C1OCCOC1=CC2=N3)N4CCOCC4,6.421117782592773,6.871784925460815,1.2672790884971619,5328808,0.0,0,1.2672790884971619
147,5GTb9wf3ABQHEHAAQHkTQYsRMUZDEddHLELYeiVdYvQMfL3B,9C4E2367F988DF9E_B67D1BE5A05ACC11_6035_UN,nathanhoang102/sn68_08_10/main/56417705c7c0aed3532e.txt,O(C[B-](F)(F)F)C3=C(N=C2C=C1OCCOC1=CC2=N3)N4CCOCC4,6.421117782592773,6.871785521507263,1.267278641462326,5328989,0.0,0,1.267278641462326
213,5Df3nC2RaGbFsCWZLV74syCREdk6siEzU8vMroBSuaiUHT9i,7D4EF289C5C5B84F_BA3C1CCFF338DB5A_6035_UN,tellorian/sn68_submit/main/0067221780ea1f843537.txt,O(C[B-](F)(F)F)C1=NC4=C(C(=C1)C2=CC=CC=C2)C=C3OCCOC3=C4,6.42341947555542,6.9052252769470215,1.2445005178451538,5328805,0.0,0,1.2445005178451538
113,5CPHBmygku4FKx3xSeUnoMfn7cGie5xfkB7Fms1XuRafiu4R,8DC9AD4DCF28605D_85C5AD4B43253101_6027_UN,bitty-labs/novasubs/main/d3eabdd5d9fe9a078c77.txt,C3C[C@H]2CN(CC1=C(C=CC=N1)N2C3)[S](=O)(=O)C4=CC5=C(C=C4)N=C([NH]5)C6=CC=CC=C6,6.702864170074463,7.340778827667236,1.1972800493240356,5328744,0.0,0,1.1972800493240356
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,133C5CF6403A2104_1E9945ADA9F27F6C_2267_UN,commander-hawk/68/main/1146340619042cbcb85a.txt,CC1=NC5=C(C=C1)C=C(C#CC2=CC3=C(C=C2)C4=C(C3)C=CC=C4)C=C5,6.423892498016357,6.979177474975586,1.189509391784668,5328723,0.0,0,1.189509391784668
76,5EALVk5GjGimZQuqYZ8xFLL21RVcZa9ko4V4cSUdce953eCJ,133C5CF6403A2104_1E9945ADA9F27F6C_2267_UN,nathanhoang102/sn68_08_03/main/d5759716c55f2d0e339c.txt,CC1=NC5=C(C=C1)C=C(C#CC2=CC3=C(C=C2)C4=C(C3)C=CC=C4)C=C5,6.423892498016357,6.979177474975586,1.189509391784668,5328929,0.0,0,1.189509391784668
114,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,133C5CF6403A2104_1E9945ADA9F27F6C_2267_UN,bitty-labs/novasubs/main/606106091585e2bc9c72.txt,CC1=NC5=C(C=C1)C=C(C#CC2=CC3=C(C=C2)C4=C(C3)C=CC=C4)C=C5,6.423892498016357,6.979177474975586,1.189509391784668,5328725,0.0,1,1.188509391784668
32,5ELRR7UBv9Hv16AuMabqdjoGnDnjESn4HbVAUq3dLZfoAPRT,133C5CF6403A2104_1E9945ADA9F27F6C_2267_UN,commander-hawk/68/main/b83f1cad9b9461d8a3e7.txt,CC1=NC5=C(C=C1)C=C(C#CC2=CC3=C(C=C2)C4=C(C3)C=CC=C4)C=C5,6.423892498016357,6.979177474975586,1.189509391784668,5328724,0.0,2,1.187509391784668
212,5GHDZbmos918xk3iadir8afrdtC6aM6gxjQwh1QpxeNdUah1,F580CEE92B590E64_26F3D3F979D63A52_2201_UN,tellorian/sn68_submit/main/bd7f9c78a07cc1737364.txt,FC1=CC2=C(C=C1)[NH]C5=C2C4=NC3=C(C=CC=C3)C(=C4CC5)C(F)(F)F,6.499305725097656,7.084260940551758,1.186110019683838,5328772,0.0,0,1.186110019683838
75,5GMyqLhuCq3oCsQPU7oB1jaRXfWAbXxHzzLVsE54XzXsnUXs,10F37E2B44DF6430_B6EF5F280E48FCDE_2201_UN,nathanhoang102/sn68_08_01/main/73b7bfad1daf64e86c61.txt,ClC1=CC2=C(C=C1)[NH]C5=C2C4=NC3=C(C=CC=C3)C(=C4CC5)C(F)(F)F,6.499305248260498,7.084261059761047,1.1861094534397125,5328927,0.0,0,1.1861094534397125
